Worker_ID,Age,Gender,Education_Level,Gig_Platform,Monthly_Income,Hours_Per_Week,Job_Satisfaction,Mental_Health_Score,Workplace_Support,Job_Security,Career_Growth_Opportunities,Is_Primary_Income_Source,Impact_on_FTE
14380,32,Female,Postgraduate,Swiggy,37451,36,2,5.101185226232108,3,3,2,1,0
14381,46,Male,High School,Upwork,22000,23,2,4.63478738175301,3,3,2,1,0
14382,47,Female,Undergraduate,Freelancer,43979,20,3,1.4707320872514966,3,3,2,0,0
14383,49,Female,Postgraduate,Swiggy,26015,47,3,4.576234534272794,3,3,3,1,1
14384,44,Male,Diploma,Freelancer,36579,31,2,2.104596050395008,3,3,3,0,0
14385,33,Female,High School,Swiggy,25564,45,3,3.6153171719218773,3,4,4,1,1
14386,47,Female,Postgraduate,Freelancer,40811,23,2,2.406945687269121,2,3,2,1,0
14387,46,Male,High School,Amazon Flex,31358,30,3,4.438510685157939,3,4,3,1,1
14388,22,Female,High School,Swiggy,35274,33,3,3.860923430368036,3,4,3,1,1
14389,41,Male,High School,Freelancer,28270,50,2,2.2410365436505044,3,3,1,0,0
14390,43,Female,Diploma,Upwork,31579,30,3,2.3544871670496574,2,2,3,1,0
14391,26,Male,Diploma,Uber,35902,42,3,4.04113001507068,4,4,3,0,1
14392,46,Male,Undergraduate,Uber,40938,42,2,2.28972843348648,2,3,2,1,0
14393,35,Female,Diploma,Swiggy,30775,44,4,3.0667821420794676,3,3,3,0,1
14394,23,Female,Undergraduate,Uber,19660,29,2,3.0627592746063943,2,2,2,0,0
14395,32,Female,High School,Amazon Flex,37054,49,3,2.922621025319484,3,2,2,0,0
14396,45,Female,Undergraduate,Swiggy,18366,23,2,4.734441976107184,3,2,3,1,0
14397,47,Female,Diploma,Uber,26730,28,3,2.9324771684979867,3,3,2,0,0
14398,28,Female,High School,Upwork,24014,30,3,3.931869934370111,3,3,4,0,1
14399,31,Male,Undergraduate,Freelancer,21703,25,3,1.9239599596895256,3,3,4,1,1
14400,47,Other,Diploma,Swiggy,27782,51,2,1.1442515847233552,2,2,3,1,0
14401,34,Female,Undergraduate,Amazon Flex,19891,47,3,2.868902231245032,4,4,3,1,1
14402,27,Male,High School,Swiggy,40491,52,3,2.867695883081557,3,2,2,1,0
14403,35,Male,High School,Swiggy,33369,42,2,0.19479638874752458,2,3,2,0,0
14404,33,Male,Diploma,Upwork,24701,53,3,2.4727413784384726,3,1,2,1,0
14405,43,Male,Diploma,Freelancer,43537,21,4,1.339655843345291,3,3,3,1,1
14406,32,Female,Diploma,Amazon Flex,23695,33,3,3.1392552258884616,4,4,3,1,1
14407,36,Female,Diploma,Amazon Flex,26014,52,3,3.1751638731446525,2,3,1,1,0
14408,37,Female,High School,Amazon Flex,31265,36,3,3.7132076502426656,4,4,4,1,1
14409,33,Male,Undergraduate,Uber,41178,30,3,1.1942966387403575,2,3,2,1,0
14410,25,Male,Undergraduate,Amazon Flex,45890,29,2,1.3638763114347168,3,3,3,0,0
14411,40,Female,Undergraduate,Freelancer,27382,41,2,2.534734525966662,2,2,2,1,0
14412,24,Female,Diploma,Swiggy,33958,40,4,3.950850756816773,3,3,3,1,1
14413,47,Female,Postgraduate,Freelancer,30505,41,3,2.477686231303917,2,3,3,0,0
14414,23,Male,Postgraduate,Upwork,21813,23,3,2.4171177015694614,4,3,4,0,1
14415,38,Female,High School,Uber,33275,44,3,2.300216246035465,4,3,3,1,1
14416,27,Female,Postgraduate,Uber,34854,21,3,3.5442562442849974,3,4,4,1,1
14417,39,Female,High School,Uber,38492,20,3,3.2926736284785174,4,3,4,0,1
14418,22,Male,Undergraduate,Amazon Flex,23029,54,3,3.0608322634716334,3,3,3,0,0
14419,46,Female,High School,Upwork,31260,43,3,2.788403973371693,2,3,2,1,0
14420,43,Female,Postgraduate,Freelancer,36011,52,4,5.480893270629596,3,3,3,1,1
14421,35,Female,Undergraduate,Upwork,24777,32,3,2.5816083820419387,3,4,3,0,1
14422,23,Female,Undergraduate,Swiggy,26630,51,3,2.0955039520681176,2,3,3,1,0
14423,35,Male,Diploma,Freelancer,26552,40,2,2.5531076930585535,2,2,3,1,0
14424,23,Female,Undergraduate,Swiggy,27673,42,3,1.8259793625337402,3,3,2,1,0
14425,31,Male,Diploma,Swiggy,45767,41,3,2.53927952783426,2,3,2,1,0
14426,42,Male,Undergraduate,Upwork,30476,24,4,1.6233180508206408,4,4,4,1,1
14427,41,Male,Diploma,Freelancer,34468,41,2,2.345487446258471,3,3,2,1,0
14428,35,Male,High School,Upwork,49184,20,3,3.9881446525547806,4,3,4,0,1
14429,29,Male,Postgraduate,Freelancer,31493,31,3,3.228796512165554,2,4,2,1,0
14430,45,Male,Diploma,Swiggy,40835,31,3,3.445640097538366,2,2,3,1,0
14431,33,Male,Postgraduate,Swiggy,35113,53,3,2.969786051650067,3,2,3,0,0
14432,38,Male,Undergraduate,Uber,24119,53,2,2.646122123783116,2,2,2,0,0
14433,39,Female,Postgraduate,Freelancer,32835,20,3,3.1575461770838102,3,3,4,1,1
14434,23,Male,High School,Freelancer,22072,36,3,2.0969328643175658,3,4,3,0,1
14435,26,Male,Undergraduate,Freelancer,44986,52,3,0.7676193854436952,3,1,3,1,0
14436,33,Female,Postgraduate,Uber,31676,43,3,2.8504495433848844,2,2,3,1,0
14437,40,Female,High School,Swiggy,28074,34,4,3.838514986608221,3,3,3,0,1
14438,29,Female,Diploma,Uber,43176,33,4,5.764162879734184,3,3,3,1,1
14439,38,Male,Diploma,Amazon Flex,27723,24,3,0.9003245619947782,3,3,3,0,0
14440,24,Male,High School,Swiggy,30142,54,2,2.743029677198217,2,3,3,1,0
14441,28,Male,Undergraduate,Uber,25921,27,4,2.3285601629438677,3,3,3,0,1
14442,32,Female,Postgraduate,Swiggy,29116,52,3,2.6447750528893397,3,4,3,1,1
14443,34,Male,Postgraduate,Freelancer,23845,37,3,4.289822271978073,3,3,3,1,1
14444,29,Female,High School,Freelancer,30791,49,3,3.9094196421845444,3,3,2,0,1
14445,39,Female,Postgraduate,Amazon Flex,34224,27,3,4.778705478128958,4,3,4,0,1
14446,30,Female,Undergraduate,Amazon Flex,19245,45,3,3.551603686791583,4,3,3,1,1
14447,26,Male,Undergraduate,Swiggy,22300,27,3,2.6691329568621747,2,3,2,1,0
14448,35,Female,Diploma,Freelancer,24407,35,2,3.5548538035855195,2,2,2,1,0
14449,49,Female,Diploma,Uber,24007,24,3,3.804500133076276,3,4,4,1,1
14450,25,Male,High School,Uber,26074,42,3,3.1852221808181707,4,3,3,0,1
14451,44,Female,Diploma,Upwork,24074,47,2,3.5636539671132836,2,3,3,0,0
14452,37,Male,High School,Upwork,26686,46,3,2.0986055332633935,2,3,2,1,0
14453,40,Male,Postgraduate,Upwork,44402,38,2,2.749592297788014,2,3,2,1,0
14454,35,Male,High School,Upwork,28135,48,3,1.147389044061845,2,2,2,0,0
14455,33,Male,Postgraduate,Upwork,32716,35,4,5.0133871459804045,4,3,4,0,1
14456,31,Other,Diploma,Swiggy,41880,49,3,5.767400447796691,4,4,3,1,1
14457,44,Male,Postgraduate,Amazon Flex,34883,43,2,1.6101246467741026,2,2,3,1,0
14458,45,Male,High School,Swiggy,28277,29,2,3.8022962629642074,3,3,1,1,0
14459,44,Female,High School,Swiggy,31331,32,4,1.8743240415936877,4,4,3,0,1
14460,49,Male,Postgraduate,Upwork,26550,39,3,3.2649823715076707,3,4,4,1,1
14461,26,Male,Diploma,Upwork,52934,32,2,4.016457504009739,3,3,3,1,0
14462,40,Male,Undergraduate,Freelancer,26918,52,3,4.207448714500049,3,3,4,0,1
14463,24,Male,Undergraduate,Uber,29368,41,2,4.742864835797266,2,2,3,1,0
14464,48,Female,High School,Upwork,36296,48,3,4.0433629336421415,4,3,3,0,1
14465,37,Female,Diploma,Swiggy,26569,20,2,2.467948239010749,2,3,2,1,0
14466,27,Male,Postgraduate,Amazon Flex,29738,40,3,2.788939726590528,3,3,2,0,0
14467,26,Male,Undergraduate,Uber,24443,40,3,1.85049792750542,3,2,3,1,0
14468,40,Female,High School,Freelancer,39029,48,3,3.506323312055043,2,3,2,0,0
14469,33,Male,Undergraduate,Uber,32261,48,4,4.031906457506006,3,3,3,0,1
14470,35,Female,High School,Uber,24864,43,3,1.7555828629957353,3,2,2,0,0
14471,41,Male,Undergraduate,Freelancer,45562,20,3,2.865568512544054,2,2,3,1,0
14472,25,Female,Undergraduate,Swiggy,23124,21,3,2.7979830459319257,3,3,3,0,1
14473,38,Female,Postgraduate,Freelancer,23423,29,3,2.723401936981927,4,4,3,0,1
14474,31,Female,Diploma,Swiggy,35716,23,3,5.034843798808889,3,3,3,0,1
14475,35,Male,High School,Freelancer,35885,21,2,2.5667294613265232,2,2,2,1,0
14476,36,Male,High School,Amazon Flex,35012,50,3,5.772718489535638,4,4,3,1,1
14477,26,Male,High School,Upwork,24891,53,2,4.064099943631158,3,2,2,0,0
14478,48,Male,Postgraduate,Amazon Flex,18651,37,3,4.179848213166919,4,4,3,0,1
14479,30,Female,Undergraduate,Upwork,42869,39,4,4.14498293273847,4,3,3,0,1
14480,26,Female,High School,Freelancer,39890,37,3,2.8176075410400836,3,3,3,0,1
14481,37,Male,Diploma,Freelancer,25143,47,4,2.7490613064633243,3,4,3,0,1
14482,22,Female,Postgraduate,Amazon Flex,43090,50,3,3.3866695018511512,2,3,1,1,0
14483,45,Male,Diploma,Freelancer,31702,46,4,2.8757704758834346,4,3,3,0,1
14484,31,Female,Diploma,Swiggy,42292,24,2,2.236983505267155,2,3,3,1,0
14485,40,Female,Undergraduate,Upwork,34333,39,3,3.57655045540196,2,3,3,1,0
14486,42,Female,Diploma,Upwork,37833,52,2,4.370548198147656,2,3,3,0,0
14487,39,Male,Undergraduate,Uber,38723,53,3,4.221738873951509,4,4,5,1,1
14488,38,Male,Diploma,Freelancer,28439,48,3,2.734619979645819,4,3,3,1,1
14489,31,Female,High School,Uber,31858,21,4,2.9242433333234517,4,3,3,1,1
14490,41,Male,High School,Amazon Flex,36550,43,2,4.0751819194958365,2,2,3,1,0
14491,31,Male,Postgraduate,Swiggy,29063,53,4,2.9751914808779065,4,3,4,0,1
14492,37,Male,Undergraduate,Amazon Flex,24495,34,3,2.4407124596952414,3,3,3,1,0
14493,47,Male,Postgraduate,Uber,25389,51,4,4.30109525306958,4,4,3,0,1
14494,47,Female,Diploma,Upwork,28411,40,3,2.4625509016699745,3,2,3,1,0
14495,39,Female,High School,Upwork,27255,48,3,2.8042606492135653,3,2,3,0,0
14496,33,Female,High School,Uber,38751,26,4,1.373506862561227,3,3,4,1,1
14497,41,Other,Diploma,Swiggy,35245,31,3,2.1916030247766107,2,3,2,1,0
14498,44,Female,Postgraduate,Amazon Flex,8313,48,3,4.92694823141231,3,4,3,1,1
14499,44,Male,Undergraduate,Freelancer,27048,23,3,2.8540187362560046,2,2,3,0,0
14500,23,Male,Postgraduate,Uber,31877,33,3,3.9199736828567557,2,2,2,1,0
14501,38,Female,High School,Uber,32763,27,3,2.6298051093369317,2,3,3,0,0
14502,46,Male,Undergraduate,Freelancer,30666,24,4,4.794685408125782,3,3,3,1,1
14503,26,Female,Diploma,Freelancer,36957,51,2,2.3080028796609326,3,3,3,1,0
14504,33,Male,Undergraduate,Freelancer,36177,45,3,2.5999713307796566,3,3,2,0,0
14505,29,Male,Undergraduate,Upwork,32235,32,3,3.30625725489563,4,4,4,1,1
14506,47,Male,Undergraduate,Uber,27865,31,3,2.6003651199793394,4,3,3,1,1
14507,44,Male,Postgraduate,Amazon Flex,20999,51,2,2.7026113623205266,2,3,2,0,0
14508,42,Female,Undergraduate,Amazon Flex,32608,27,4,4.461898867252116,3,4,3,1,1
14509,48,Female,High School,Freelancer,25551,31,2,3.6510636694679905,3,3,2,0,0
14510,29,Female,High School,Amazon Flex,30925,24,3,1.4336221678111039,4,4,3,1,1
14511,46,Female,Diploma,Uber,27786,53,3,1.246379033827647,3,3,2,1,0
14512,34,Female,High School,Upwork,33069,45,3,4.689690158905611,4,4,3,0,1
14513,42,Female,High School,Swiggy,35998,53,3,4.440843439708492,2,3,2,1,0
14514,40,Female,Diploma,Upwork,33510,46,4,3.6004245022086625,3,4,2,1,1
14515,41,Female,Postgraduate,Uber,52705,39,3,1.3333825977220868,2,3,2,1,0
14516,41,Female,Undergraduate,Swiggy,24083,49,3,1.7088355469202148,3,4,3,0,0
14517,25,Male,High School,Upwork,36666,31,3,3.5336032421239856,3,4,3,0,1
14518,34,Female,Postgraduate,Upwork,29137,24,3,1.8871079225827092,3,3,3,1,0
14519,27,Male,High School,Swiggy,43864,44,3,4.28691948465401,4,3,3,0,1
14520,30,Male,Diploma,Swiggy,26760,37,2,5.28436269575451,2,2,3,1,0
14521,26,Male,Postgraduate,Freelancer,23544,47,3,2.5347547278444513,2,3,3,0,0
14522,42,Other,Postgraduate,Upwork,39013,52,4,2.8710414909451822,3,4,3,1,1
14523,40,Female,High School,Upwork,32097,31,4,4.17977099010877,4,4,3,1,1
14524,46,Female,Undergraduate,Amazon Flex,45379,47,4,3.2030808272856675,3,3,4,1,1
14525,43,Male,Undergraduate,Upwork,17619,40,3,3.0307512095100857,4,3,3,1,1
14526,40,Female,Undergraduate,Amazon Flex,26887,38,2,3.969121111904787,2,3,2,1,0
14527,39,Female,High School,Freelancer,30160,52,3,2.571623361363017,4,3,4,1,1
14528,42,Male,Postgraduate,Freelancer,43129,42,3,3.3914047824479887,3,4,3,0,1
14529,27,Female,Undergraduate,Freelancer,31124,52,3,2.927724351173751,3,3,2,1,0
14530,38,Male,Diploma,Swiggy,31901,48,4,3.8481048468805716,3,4,3,1,1
14531,24,Female,High School,Freelancer,23250,35,3,4.440996355381031,3,3,3,1,0
14532,40,Female,Diploma,Upwork,24818,34,2,2.3373171597575566,3,2,2,1,0
14533,33,Female,High School,Swiggy,28903,42,3,3.367756094719641,3,3,4,1,1
14534,41,Female,Undergraduate,Swiggy,35464,32,3,4.444492449206242,4,4,3,1,1
14535,37,Female,Undergraduate,Amazon Flex,17993,23,3,3.772837431517208,3,3,3,0,1
14536,29,Other,High School,Uber,30097,42,3,3.108606197429482,3,3,4,1,1
14537,47,Female,Undergraduate,Upwork,25086,33,3,3.719975919984358,2,2,3,0,0
14538,31,Male,Undergraduate,Freelancer,30552,22,4,3.8076444026846197,3,3,3,0,1
14539,29,Male,High School,Uber,33090,37,4,2.4816179961843714,4,3,3,0,1
14540,35,Female,Diploma,Uber,21739,26,3,2.2358611910216393,2,3,3,1,0
14541,49,Male,Undergraduate,Amazon Flex,35723,32,3,4.2251600910655425,2,3,3,0,0
14542,46,Male,Postgraduate,Upwork,33067,44,3,1.3095739434083327,4,3,3,1,1
14543,41,Female,Postgraduate,Swiggy,35745,33,1,3.1631938327016447,2,2,2,0,0
14544,39,Female,High School,Amazon Flex,34171,46,3,3.4359960408627503,2,2,2,1,0
14545,42,Female,Undergraduate,Freelancer,44349,37,3,2.692487534527674,2,2,2,1,0
14546,35,Male,High School,Amazon Flex,43598,36,3,3.7220923760600813,2,2,2,1,0
14547,35,Female,Diploma,Freelancer,24928,28,3,4.472158973035225,4,4,4,1,1
14548,45,Male,Postgraduate,Amazon Flex,35442,50,3,2.766493242611977,2,3,3,0,0
14549,35,Male,Postgraduate,Freelancer,24014,32,2,3.5952061340669306,3,2,2,1,0
14550,38,Female,Undergraduate,Freelancer,36891,33,3,4.889124931029267,4,4,3,1,1
14551,37,Male,Undergraduate,Freelancer,36038,36,3,2.4856179881473315,2,2,2,1,0
14552,31,Female,High School,Uber,33383,50,3,3.604760941157512,3,3,4,1,1
14553,24,Female,Undergraduate,Amazon Flex,30170,30,2,2.692236660121567,2,3,2,0,0
14554,35,Male,Diploma,Amazon Flex,38386,32,4,3.989619529346081,4,4,3,1,1
14555,24,Male,Undergraduate,Uber,37986,22,3,2.680506427245822,2,3,2,0,0
14556,24,Male,Diploma,Swiggy,36013,20,4,5.485767325763559,4,3,3,1,1
14557,22,Male,Undergraduate,Uber,31036,26,3,3.819919875845671,4,3,4,1,1
14558,41,Female,High School,Freelancer,26030,36,3,1.6767645808696752,3,3,2,1,0
14559,42,Female,Postgraduate,Amazon Flex,39338,40,2,3.8626348928982903,2,3,2,1,0
14560,29,Female,High School,Swiggy,25179,52,3,3.050671033867407,3,3,3,1,0
14561,47,Female,Undergraduate,Amazon Flex,32696,50,4,3.2758957789379366,3,3,4,1,1
14562,28,Male,Diploma,Upwork,34470,53,4,4.62025786471099,3,3,4,1,1
14563,45,Male,Postgraduate,Amazon Flex,40932,44,3,2.04919726471205,3,3,2,0,0
14564,44,Female,Undergraduate,Uber,28791,40,2,4.07604184848614,3,3,3,0,0
14565,36,Female,Postgraduate,Amazon Flex,35638,51,4,4.370503851117707,4,4,4,1,1
14566,34,Female,Postgraduate,Upwork,35201,49,3,2.4835998653595928,3,3,4,1,1
14567,30,Female,Postgraduate,Swiggy,21879,36,3,4.442932833286531,3,3,3,0,0
14568,39,Female,High School,Upwork,39076,23,4,4.158552930751561,4,3,3,1,1
14569,30,Female,Undergraduate,Amazon Flex,29946,49,4,1.8018143402456632,4,3,3,0,1
14570,44,Male,Postgraduate,Upwork,40309,54,3,2.4101461780016367,2,3,3,1,0
14571,46,Female,High School,Uber,28363,28,3,3.9220124923824216,3,4,3,1,1
14572,45,Female,Postgraduate,Amazon Flex,29740,42,3,4.522985935861356,4,3,4,1,1
14573,23,Female,Undergraduate,Swiggy,33196,40,2,1.9788324023715318,2,2,3,1,0
14574,29,Male,Diploma,Freelancer,40754,34,3,3.6486074117348313,4,4,4,1,1
14575,31,Female,Undergraduate,Freelancer,37708,32,3,2.409695404960252,2,3,2,1,0
14576,48,Male,Diploma,Upwork,15405,23,3,3.1071179631640655,3,3,4,0,1
14577,40,Male,High School,Freelancer,28520,44,3,2.2139673446944035,3,3,4,1,1
14578,48,Female,Diploma,Freelancer,32308,48,3,3.076835706953479,2,2,2,0,0
14579,29,Male,High School,Uber,33233,54,2,3.487509016664609,3,3,2,0,0
14580,35,Male,Undergraduate,Freelancer,33628,51,2,1.2217242556703767,3,3,3,1,0
14581,47,Female,High School,Swiggy,19075,44,2,3.691652041809647,2,2,2,1,0
14582,24,Female,Postgraduate,Amazon Flex,40000,39,4,4.312611249749028,4,4,3,1,1
14583,39,Female,Undergraduate,Upwork,29881,20,3,4.316150241602696,3,3,4,0,1
14584,37,Male,Diploma,Amazon Flex,43204,35,4,2.663540454374181,4,4,4,1,1
14585,31,Male,Diploma,Swiggy,45385,54,3,1.9594270311364552,3,3,3,1,0
14586,32,Male,Postgraduate,Swiggy,43652,30,3,3.5700590376760863,2,2,2,1,0
14587,44,Male,Undergraduate,Uber,31055,51,3,1.9319527932457343,4,3,4,1,1
14588,27,Female,High School,Upwork,23589,27,2,2.962220295499171,2,3,2,1,0
14589,37,Male,Diploma,Freelancer,30902,40,3,4.421879095203296,3,3,4,0,1
14590,33,Female,Undergraduate,Uber,32842,34,3,1.8126759269797021,3,3,3,1,1
14591,43,Male,Postgraduate,Upwork,39956,23,3,3.1559992618753108,2,3,2,1,0
14592,45,Male,Diploma,Upwork,37842,29,3,2.332150019882566,4,3,3,1,1
14593,39,Other,Diploma,Amazon Flex,33759,39,3,2.6270132267713686,4,3,3,1,1
14594,36,Male,High School,Freelancer,28452,32,3,-0.6080978749692267,2,2,1,1,0
14595,36,Male,High School,Swiggy,22547,42,3,2.5274181775334017,3,3,3,0,1
14596,48,Male,Undergraduate,Uber,26055,25,2,3.7678680858028635,3,3,3,0,0
14597,42,Male,Diploma,Upwork,32686,32,3,0.7330038319250569,3,4,3,1,1
14598,46,Other,Undergraduate,Upwork,29353,42,2,0.6741951440379679,2,3,2,1,0
14599,27,Female,Postgraduate,Swiggy,25336,29,4,3.1423722053476055,4,4,2,1,1
14600,44,Female,Diploma,Upwork,32411,36,2,2.8745512634378376,2,3,2,0,0
14601,31,Male,Diploma,Amazon Flex,33160,53,2,4.0559486314174915,2,3,2,1,0
14602,43,Female,Diploma,Upwork,34156,45,3,5.013208779834981,3,3,3,1,1
14603,47,Female,Postgraduate,Upwork,29537,40,4,2.2870248525998043,4,3,4,0,1
14604,42,Female,Undergraduate,Upwork,29919,22,4,1.4714325092183262,4,3,3,0,1
14605,46,Male,Undergraduate,Amazon Flex,32734,50,2,4.155418640750816,2,3,2,1,0
14606,47,Female,Postgraduate,Upwork,21517,35,3,4.0808075975366584,3,3,3,1,0
14607,24,Female,Postgraduate,Swiggy,15927,46,2,2.658170347992066,2,2,2,1,0
14608,25,Male,High School,Upwork,41820,34,2,1.2664993195756855,2,3,2,0,0
14609,25,Female,Undergraduate,Swiggy,41845,23,3,2.3195813199332926,3,3,3,1,1
14610,49,Female,High School,Swiggy,36690,20,3,1.5567647982411013,3,3,3,0,0
14611,39,Male,High School,Uber,30328,47,3,2.7581761516879095,2,3,2,0,0
14612,26,Male,Diploma,Swiggy,20986,50,3,5.470752713062673,3,4,3,1,1
14613,42,Male,Postgraduate,Amazon Flex,18521,21,4,4.339303495192976,4,3,3,1,1
14614,32,Male,Postgraduate,Upwork,38233,48,3,2.4233525089631844,2,3,2,0,0
14615,45,Female,High School,Amazon Flex,19421,45,2,3.7066861388228487,2,3,3,1,0
14616,32,Male,High School,Swiggy,20670,28,3,5.315744528292304,3,3,3,0,1
14617,48,Male,Postgraduate,Freelancer,32550,47,3,4.060639883648051,3,3,3,0,1
14618,29,Male,Postgraduate,Amazon Flex,27041,33,2,2.8908960864120403,3,2,2,1,0
14619,23,Female,Undergraduate,Upwork,33961,30,3,3.1261364681503814,2,3,2,0,0
14620,37,Male,Undergraduate,Upwork,36190,54,3,4.587680257330388,2,3,2,0,0
14621,40,Male,Postgraduate,Swiggy,30329,53,3,2.91616643033985,2,2,2,1,0
14622,27,Other,Postgraduate,Amazon Flex,35757,49,3,4.05287922182171,4,4,3,1,1
14623,47,Female,Undergraduate,Amazon Flex,41588,54,4,3.006781128143063,3,3,3,1,1
14624,30,Male,Postgraduate,Uber,45220,29,3,2.419443270304196,2,3,3,0,0
14625,37,Male,Postgraduate,Amazon Flex,42368,53,3,3.503928518876495,2,3,2,1,0
14626,35,Female,Diploma,Upwork,31964,38,2,1.3240611549049093,2,2,3,1,0
14627,23,Female,High School,Freelancer,24447,32,3,3.075969431848871,3,3,2,0,0
14628,32,Male,Undergraduate,Uber,30044,22,3,4.809345712693745,4,3,3,0,1
14629,27,Male,High School,Upwork,27700,39,4,4.419550999162227,3,3,4,1,1
14630,25,Female,Postgraduate,Uber,29459,30,4,3.580615136783063,3,3,3,1,1
14631,37,Female,High School,Freelancer,34732,41,2,0.5447875367133719,2,3,2,1,0
14632,43,Female,Postgraduate,Amazon Flex,34229,23,3,2.5058431096466602,4,4,3,1,1
14633,40,Female,Undergraduate,Amazon Flex,23439,49,3,3.5403119349973347,2,2,3,1,0
14634,35,Female,High School,Swiggy,35523,30,2,2.697475653542129,2,3,3,0,0
14635,33,Female,Diploma,Freelancer,31177,20,3,3.806307335508503,3,3,3,1,1
14636,22,Male,Undergraduate,Freelancer,31185,44,3,3.7298780117590735,2,2,2,0,0
14637,39,Male,Postgraduate,Upwork,35067,41,3,3.4349619097840844,3,4,3,0,1
14638,34,Female,Undergraduate,Amazon Flex,29857,40,4,2.6260330717788434,3,4,3,1,1
14639,46,Male,Postgraduate,Swiggy,27348,43,4,4.306474738490374,5,4,3,1,1
14640,37,Female,Diploma,Upwork,35687,25,3,1.2337750024512637,2,2,3,1,0
14641,48,Female,Undergraduate,Swiggy,29474,51,3,1.4778913820922597,2,2,3,1,0
14642,33,Female,Undergraduate,Swiggy,32814,31,2,3.1910669061668164,3,2,2,1,0
14643,44,Other,High School,Uber,31188,37,3,2.7133397905319443,3,2,4,1,1
14644,23,Female,High School,Upwork,40319,45,4,2.6308879384115125,3,3,3,1,1
14645,39,Male,Diploma,Freelancer,21373,49,4,4.048016405042657,3,3,3,0,1
14646,22,Male,Undergraduate,Uber,42892,53,4,1.8669677210048892,3,3,3,0,1
14647,45,Male,High School,Uber,35135,54,3,3.454597500321952,2,2,2,0,0
14648,43,Male,Undergraduate,Swiggy,28618,35,4,3.425226437965323,4,3,4,1,1
14649,41,Male,Diploma,Amazon Flex,28911,21,3,1.8551726088853433,2,3,3,0,0
14650,44,Male,Diploma,Upwork,31853,53,3,2.9458924357214853,4,3,3,1,1
14651,42,Male,High School,Swiggy,22244,49,4,3.080810155053188,4,3,3,0,1
14652,22,Male,Undergraduate,Swiggy,30502,45,4,1.8450520383920015,4,4,4,0,1
14653,35,Male,Diploma,Swiggy,35600,38,3,5.105386726858691,4,3,2,0,1
14654,22,Female,High School,Uber,35466,36,4,0.6217399546481759,4,4,3,0,1
14655,41,Female,High School,Amazon Flex,20510,37,4,3.9753583476839918,4,4,3,1,1
14656,22,Male,Diploma,Freelancer,24852,51,3,3.201416800767902,3,2,3,0,0
14657,34,Female,Diploma,Freelancer,30683,29,4,1.78989718980034,3,3,4,0,1
14658,27,Male,Postgraduate,Swiggy,31469,46,5,3.3464692296378145,3,3,3,1,1
14659,31,Male,Postgraduate,Swiggy,34906,24,3,2.9276897906664647,4,4,3,1,1
14660,22,Male,High School,Swiggy,22183,27,2,3.947034031779412,2,3,2,1,0
14661,46,Male,Postgraduate,Freelancer,29816,39,3,4.9797992497199735,2,3,2,1,0
14662,40,Female,Undergraduate,Amazon Flex,35645,50,2,2.3406878985174915,3,3,2,0,0
14663,49,Male,Postgraduate,Uber,30851,38,3,3.6257932225744236,2,3,2,0,0
14664,23,Other,Postgraduate,Amazon Flex,24822,25,3,3.0506179957828516,2,3,2,1,0
14665,40,Female,Diploma,Swiggy,29569,41,2,3.452106000578133,2,3,3,1,0
14666,28,Female,Diploma,Freelancer,28854,39,3,5.07488008968455,3,3,3,1,1
14667,43,Male,Diploma,Uber,28779,37,3,2.865674745748982,3,3,3,1,1
14668,45,Female,High School,Freelancer,24896,49,2,2.7930884511774936,3,3,2,0,0
14669,40,Male,Undergraduate,Uber,31814,39,4,4.208159242673246,3,4,3,1,1
14670,40,Female,Diploma,Uber,44362,37,3,3.890465574912387,3,4,3,1,1
14671,40,Female,Diploma,Amazon Flex,34382,35,2,4.213298737690022,2,3,2,1,0
14672,23,Male,High School,Swiggy,38517,41,2,4.809962513046088,2,2,3,0,0
14673,44,Male,Undergraduate,Uber,30504,28,2,3.01443006687294,3,3,3,1,0
